Investor_name_link,country,Investor_name,Investor_type,state_province
http://www.privco.com/plan-comparison,United States,View Investor,Angel / Individual,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Georgia
http://www.privco.com/investors/venture-capital/abstraction-ventures,United States,Abstraction Ventures,Venture Capital,Louisiana
http://www.privco.com/investors/private-equity/advantage-capital-partners,United States,Advantage Capital Partners,Private Equity,Louisiana
http://www.privco.com/investors/private-equity-venture-capital/amcref-community-capital,United States,Amcref Community Capital,Private Equity & Venture Capital,Louisiana
http://www.privco.com/investors/small-business-investment-company-sbic/audubon-capital,United States,Audubon Capital,Small Business Investment Company (SBIC),Louisiana
http://www.privco.com/investors/private-equity/bernhard-capital-partners-management,United States,Bernhard Capital Partners Management,Private Equity,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/bpcc-student-business-incubator,United States,BPCC Student Business Incubator,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/business-incubator-of-southwest-louisiana,United States,Business Incubator of Southwest Louisiana,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/private-equity-venture-capital/bvm-capital-llc,United States,"BVM Capital, LLC",Private Equity & Venture Capital,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/central-louisiana-business-incubator,United States,Central Louisiana Business Incubator,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/angel-individual/chris-schultz,United States,Chris Schultz,Angel / Individual,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/dixie-business-center,United States,Dixie Business Center,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/angel-individual/drew-brees,United States,Drew Brees,Angel / Individual,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/enterprise-center-of-louisiana,United States,Enterprise Center of Louisiana,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/intertech-science-park,United States,InterTech Science Park,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/jedco-enterprise-center,United States,JEDCO Enterprise Center,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/small-business-investment-company-sbic/jefferson-capital-partners-i-lp,United States,"Jefferson Capital Partners I, L.P.",Small Business Investment Company (SBIC),Louisiana
http://www.privco.com/investors/business-incubator-sbdc/launch-pad-ignition,United States,Launch Pad Ignition,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/loisianna-sbdc-greater-new-orleans,United States,Loisianna SBDC-Greater New Orleans,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/private-equity/longuevue-capital-llc,United States,"LongueVue Capital, LLC",Private Equity,Louisiana
http://www.privco.com/investors/angel-investor-group/louisiana-angel-network,United States,Louisiana Angel Network,Angel Investor Group,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/louisiana-business-and-technology-center,United States,Louisiana Business & Technology Center,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/government/louisiana-economic-development-corporation,United States,Louisiana Economic Development Corporation,Government,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/louisiana-emerging-technology-center,United States,Louisiana Emerging Technology Center,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/venture-capital/louisiana-fund-i-lp,United States,"Louisiana Fund I, L.P.",Venture Capital,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/louisiana-sbdc,United States,Louisiana SBDC,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/bath-sbdc,United States,Bath SBDC,Business Incubator / SBDC,Maine
http://www.privco.com/investors/venture-capital/cei-ventures-inc,United States,"CEI Ventures, Inc.",Venture Capital,Maine
http://www.privco.com/investors/private-equity/dyson-investments-llc,United States,Dyson Investments LLC,Private Equity,Maine
http://www.privco.com/investors/business-incubator-sbdc/eastern-maine-development-corporation,United States,Eastern Maine Development Corporation,Business Incubator / SBDC,Maine
http://www.privco.com/investors/angel-investor-group/ecs-angels,United States,ECS Angels,Angel Investor Group,Maine
http://www.privco.com/investors/angel-investor-group/maine-angels,United States,Maine Angels,Angel Investor Group,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-aquaculture-innovation-center,United States,Maine Aquaculture Innovation Center,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-center-for-enterprise-development,United States,Maine Center for Enterprise Development,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc,United States,Maine SBDC,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-auburn,United States,Maine SBDC - Auburn,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-at-coastal-enterprises-inc,United States,Maine SBDC at Coastal Enterprises Inc.,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-at-northern-maine-development-commission,United States,Maine SBDC at Northern Maine Development Commission,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-belfast,United States,Maine SBDC Outreach Office: Belfast,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-bridgton,United States,Maine SBDC Outreach Office: Bridgton,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-dover-foxcroft,United States,Maine SBDC Outreach Office: Dover-Foxcroft,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-ellsworth,United States,Maine SBDC Outreach Office: Ellsworth,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-fairfield-atdc-biotech,United States,Maine SBDC Outreach Office: Fairfield (ATDC Biotech),Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-houlton,United States,Maine SBDC Outreach Office: Houlton,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-orono-atdc-aquaculture,United States,Maine SBDC Outreach Office: Orono (ATDC Aquaculture),Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-orono-atdc-information,United States,Maine SBDC Outreach Office: Orono (ATDC Information),Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-rockland,United States,Maine SBDC Outreach Office: Rockland,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-rumford-atdc-manufacturing,United States,Maine SBDC Outreach Office: Rumford (ATDC Manufacturing),Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-saco,United States,Maine SBDC Outreach Office: Saco,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-skowhegan,United States,Maine SBDC Outreach Office: Skowhegan,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-outreach-office-south-paris,United States,Maine SBDC Outreach Office: South Paris,Business Incubator / SBDC,Maine
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Other Investment Firm,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Angel Investor Group,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Family Office,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Angel Investor Group,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity & Venture Capital,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Angel / Individual,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Angel / Individual,Illinois
